iucn_sid,sciname,worms_name,mapped
39427,cephalorhynchus hectori,cephalorhynchus hectori,FALSE
39465,squatina guggenheim,squatina guggenheim,FALSE
39541,notorynchus cepedianus,notorynchus cepedianus,FALSE
39543,carcharhinus amboinensis,carcharhinus amboinensis,FALSE
39544,carcharhinus brevipinna,carcharhinus brevipinna,FALSE
39771,dipturus laevis,dipturus laevis,TRUE
39773,cephalopholis boenak,cephalopholis boenak,TRUE
39774,cromileptes altivelis,cromileptes altivelis,TRUE
40635,indopacetus pacificus,indopacetus pacificus,TRUE
40710,percarina demidoffii,percarina demidoffii,FALSE
40711,stegastes sanctipauli,stegastes sanctipauli,FALSE
40715,syngnathoides biaculeatus,syngnathoides biaculeatus,TRUE
40773,hippocampus subelongatus,hippocampus subelongatus,TRUE
40784,neovison macrodon,neovison macrodon,FALSE
40797,carcharhinus amblyrhynchoides,carcharhinus amblyrhynchoides,TRUE
40802,hippocampus barbouri,hippocampus barbouri,TRUE
41005,hippocampus mohnikei,hippocampus mohnikei,FALSE
41006,hippocampus guttulatus,hippocampus guttulatus,TRUE
41007,hippocampus algiricus,hippocampus algiricus,TRUE
41008,hippocampus comes,hippocampus comes,TRUE
41009,hippocampus fisheri,hippocampus fisheri,TRUE
41010,hippocampus kelloggi,hippocampus kelloggi,TRUE
41030,syngnathus watermeyeri,syngnathus watermeyeri,TRUE
41064,pseudobatos horkelii,pseudobatos horkelii,TRUE
41664,arctocephalus forsteri,arctocephalus australis forsteri,TRUE
41665,otaria byronia,otaria byronia,TRUE
41666,zalophus californianus,zalophus californianus,TRUE
41667,zalophus japonicus,zalophus japonicus,FALSE
41668,zalophus wollebaeki,zalophus wollebaeki,TRUE
41670,histriophoca fasciata,histriophoca fasciata,TRUE
41671,pagophilus groenlandicus,pagophilus groenlandicus,TRUE
41672,pusa hispida,pusa hispida,FALSE
41673,pusa hispida,pusa hispida,FALSE
41677,pusa hispida,pusa hispida,FALSE
41711,eubalaena japonica,eubalaena japonica,TRUE
41712,eubalaena glacialis,eubalaena glacialis,TRUE
41713,balaenoptera musculus,balaenoptera musculus,FALSE
41714,tursiops aduncus,tursiops aduncus,TRUE
41715,phocoena dioptrica,phocoena dioptrica,TRUE
41716,hippocampus denise,hippocampus denise,TRUE
41718,apristurus albisoma,apristurus albisoma,TRUE
41719,apristurus exsanguis,apristurus exsanguis,TRUE
41720,asymbolus analis,asymbolus analis,TRUE
41721,asymbolus funebris,asymbolus funebris,TRUE
41722,asymbolus occiduus,asymbolus occiduus,TRUE
41723,asymbolus pallidus,asymbolus pallidus,TRUE
41724,asymbolus parvus,asymbolus parvus,TRUE
41725,asymbolus rubiginosus,asymbolus rubiginosus,TRUE
41726,asymbolus submaculatus,asymbolus submaculatus,TRUE
41727,asymbolus vincenti,asymbolus vincenti,TRUE
41728,atelomycterus fasciatus,atelomycterus fasciatus,TRUE
41729,atelomycterus macleayi,atelomycterus macleayi,TRUE
41730,atelomycterus marmoratus,atelomycterus marmoratus,TRUE
41731,aulohalaelurus labiosus,aulohalaelurus labiosus,TRUE
41732,brachaelurus waddi,brachaelurus waddi,TRUE
41733,carcharhinus cautus,carcharhinus cautus,TRUE
41735,carcharhinus fitzroyensis,carcharhinus fitzroyensis,TRUE
41736,carcharhinus galapagensis,carcharhinus galapagensis,TRUE
41737,carcharhinus macloti,carcharhinus macloti,TRUE
41738,carcharhinus sealei,carcharhinus sealei,TRUE
41739,carcharhinus tilstoni,carcharhinus tilstoni,TRUE
41740,centrophorus harrissoni,centrophorus harrissoni,TRUE
41741,carcharhinus brachyurus,carcharhinus brachyurus,TRUE
41742,carcharhinus brachyurus,carcharhinus brachyurus,FALSE
41743,callorhinchus milii,callorhinchus milii,TRUE
41745,centrophorus uyato,centrophorus uyato,TRUE
41746,centroscyllium kamoharai,centroscyllium kamoharai,TRUE
41747,centroscymnus coelolepis,centroscymnus coelolepis,TRUE
41749,centroscymnus owstonii,centroscymnus owstonii,TRUE
41752,cephaloscyllium isabellum,cephaloscyllium isabellum,TRUE
41753,cephaloscyllium laticeps,cephaloscyllium laticeps,TRUE
41754,neophocaena asiaeorientalis,neophocaena asiaeorientalis,FALSE
41755,physeter macrocephalus,physeter macrocephalus,TRUE
41759,mesoplodon perrini,mesoplodon perrini,TRUE
41760,mesoplodon traversii,mesoplodon traversii,FALSE
41761,pontoporia blainvillei,pontoporia blainvillei,TRUE
41762,delphinus delphis,delphinus delphis,TRUE
41791,chiloscyllium indicum,chiloscyllium indicum,TRUE
41792,chiloscyllium griseum,chiloscyllium griseum,TRUE
41793,chimaera panthera,chimaera panthera,TRUE
41794,chlamydoselachus anguineus,chlamydoselachus anguineus,TRUE
41795,cirrhigaleus barbifer,cirrhigaleus barbifer,TRUE
41797,hemitrygon fluviorum,hemitrygon fluviorum,TRUE
41798,deania calcea,deania calcea,TRUE
41799,dipturus innominatus,dipturus innominatus,TRUE
41800,dipturus nasutus,zearaja nasuta,TRUE
41801,echinorhinus brucus,echinorhinus brucus,TRUE
41802,echinorhinus cookei,echinorhinus cookei,TRUE
41804,etmopterus caudistigmus,etmopterus caudistigmus,TRUE
41805,etmopterus dianthus,etmopterus dianthus,TRUE
41806,etmopterus dislineatus,etmopterus dislineatus,TRUE
41807,etmopterus evansi,etmopterus evansi,TRUE
41808,etmopterus fusus,etmopterus fusus,TRUE
41809,etmopterus pseudosqualiolus,etmopterus pseudosqualiolus,TRUE
41810,eusphyra blochii,eusphyra blochii,TRUE
41811,figaro boardmani,figaro boardmani,TRUE
41812,galeus gracilis,galeus gracilis,TRUE
41813,gogolia filewoodi,gogolia filewoodi,FALSE
41814,gollum attenuatus,gollum attenuatus,TRUE
41816,hemigaleus microstoma,hemigaleus microstoma,TRUE
41818,hemiscyllium ocellatum,hemiscyllium ocellatum,TRUE
41819,hemiscyllium strahani,hemiscyllium strahani,TRUE
41820,hemiscyllium trispeculare,hemiscyllium trispeculare,TRUE
41821,hemitriakis abdita,hemitriakis abdita,TRUE
41822,hemitriakis falcata,hemitriakis falcata,TRUE
41823,heptranchias perlo,heptranchias perlo,TRUE
41824,heterodontus galeatus,heterodontus galeatus,TRUE
41825,heterodontus zebra,heterodontus zebra,TRUE
41826,hydrolagus bemisi,hydrolagus bemisi,TRUE
41827,hydrolagus novaezealandiae,hydrolagus novaezealandiae,TRUE
41828,hypnos monopterygius,hypnos monopterygius,TRUE
41829,iago garricki,iago garricki,TRUE
41830,isistius brasiliensis,isistius brasiliensis,TRUE
41831,loxodon macrorhinus,loxodon macrorhinus,TRUE
41832,mobula eregoodoo,mobula kuhlii,TRUE
41835,nebrius ferrugineus,nebrius ferrugineus,TRUE
41836,negaprion acutidens,negaprion acutidens,TRUE
41837,orectolobus maculatus,orectolobus maculatus,TRUE
41838,orectolobus ornatus,orectolobus ornatus,TRUE
41839,orectolobus wardi,orectolobus wardi,TRUE
41840,oxynotus bruniensis,oxynotus bruniensis,TRUE
41841,parascyllium collare,parascyllium collare,TRUE
41842,parascyllium ferrugineum,parascyllium ferrugineum,TRUE
41843,parascyllium sparsimaculatum,parascyllium sparsimaculatum,TRUE
41844,parascyllium variolatum,parascyllium variolatum,TRUE
41845,parmaturus macmillani,parmaturus macmillani,TRUE
41846,pristiophorus nudipinnis,pristiophorus nudipinnis,TRUE
41848,rhina ancylostoma,rhina ancylostoma,TRUE
41850,rhizoprionodon acutus,rhizoprionodon acutus,TRUE
41851,rhizoprionodon oligolinx,rhizoprionodon oligolinx,TRUE
41852,rhizoprionodon taylori,rhizoprionodon taylori,TRUE
41853,rhynchobatus australiae,rhynchobatus australiae,TRUE
41854,rhynchobatus laevis,rhynchobatus laevis,TRUE
41855,scymnodalatias albicauda,scymnodalatias albicauda,TRUE
41856,scymnodalatias sherwoodi,scymnodalatias sherwoodi,TRUE
41857,somniosus antarcticus,somniosus antarcticus,TRUE
41858,squaliolus aliae,squaliolus aliae,TRUE
41860,squalus melanurus,squalus melanurus,TRUE
41861,squalus rancureli,squalus rancureli,TRUE
41862,squatina australis,squatina australis,TRUE
41863,squatina tergocellata,squatina tergocellata,TRUE
41864,sutorectus tentaculatus,sutorectus tentaculatus,TRUE
41866,trygonorrhina fasciata,trygonorrhina fasciata,TRUE
41870,aulohalaelurus kanakorum,aulohalaelurus kanakorum,TRUE
41871,centrophorus squamosus,centrophorus squamosus,TRUE
41872,chiloscyllium punctatum,chiloscyllium punctatum,TRUE
41873,eucrossorhinus dasypogon,eucrossorhinus dasypogon,TRUE
41874,hemipristis elongata,hemipristis elongata,TRUE
41875,hemiscyllium hallstromi,hemiscyllium hallstromi,TRUE
41876,odontaspis ferox,odontaspis ferox,TRUE
41878,stegostoma tigrinum,stegostoma fasciatum,FALSE
41880,haliotis cracherodii,haliotis cracherodii,TRUE
42700,apristurus melanoasper,apristurus melanoasper,TRUE
42701,apristurus ampliceps,apristurus ampliceps,TRUE
42703,apristurus bucephalus,apristurus bucephalus,TRUE
42704,apristurus australis,apristurus australis,TRUE
42706,cephaloscyllium albipinnum,cephaloscyllium albipinnum,TRUE
42707,cephaloscyllium variegatum,cephaloscyllium variegatum,TRUE
42709,cephaloscyllium zebrum,cephaloscyllium zebrum,TRUE
42710,cephaloscyllium speccum,cephaloscyllium speccum,TRUE
42711,figaro striatus,figaro striatus,TRUE
42712,glyphis garricki,glyphis garricki,TRUE
42713,halaelurus sellus,halaelurus sellus,TRUE
42716,mustelus stevensi,mustelus stevensi,TRUE
42717,orectolobus hutchinsi,orectolobus hutchinsi,TRUE
42718,parmaturus bigus,parmaturus bigus,TRUE
42720,pristiophorus delicatus,pristiophorus delicatus,TRUE
42721,rhinobatos sainsburyi,rhinobatos sainsburyi,TRUE
42722,squalus notocaudatus,squalus notocaudatus,TRUE
42723,squalus albifrons,squalus albifrons,TRUE
42725,squalus crassispinus,squalus crassispinus,TRUE
42726,squalus nasutus,squalus nasutus,TRUE
42727,squalus grahami,squalus grahami,TRUE
42728,squatina pseudocellata,squatina pseudocellata,TRUE
42729,squatina albipunctata,squatina albipunctata,TRUE
42730,urolophus kapalensis,urolophus kapalensis,TRUE
42831,centrophorus uyato,centrophorus uyato,FALSE
42833,hemiscyllium ocellatum,hemiscyllium ocellatum,FALSE
42834,negaprion acutidens,negaprion acutidens,FALSE
42838,centrophorus moluccensis,centrophorus moluccensis,TRUE
43972,polyprion americanus,polyprion americanus,FALSE
43973,polyprion americanus,polyprion americanus,FALSE
43974,epinephelus akaara,epinephelus akaara,TRUE
43993,vanvoorstia bennettiana,vanvoorstia bennettiana,FALSE
44070,carcharias taurus,carcharias taurus,FALSE
44071,carcharias taurus,carcharias taurus,FALSE
44166,aonyx cinereus,aonyx cinerea,FALSE
44167,sicyopterus stimpsoni,sicyopterus stimpsoni,FALSE
44168,squalus acanthias,squalus acanthias,FALSE
44169,squalus acanthias,squalus acanthias,FALSE
44170,bythaelurus dawsoni,bythaelurus dawsoni,TRUE
44171,bythaelurus incanus,bythaelurus incanus,TRUE
44173,amblyrhynchus cristatus,amblyrhynchus cristatus,FALSE
44175,amblyrhynchus cristatus,amblyrhynchus cristatus,FALSE
44177,amblyrhynchus cristatus,amblyrhynchus cristatus,FALSE
44178,amblyrhynchus cristatus,amblyrhynchus cristatus,FALSE
44183,beringraja binoculata,beringraja binoculata,TRUE
44186,aptychotrema vincentiana,aptychotrema vincentiana,TRUE
44187,orcaella brevirostris,orcaella brevirostris,FALSE
44205,trigonognathus kabeyai,trigonognathus kabeyai,TRUE
44206,oxynotus japonicus,oxynotus japonicus,TRUE
44207,apristurus aphyodes,apristurus aphyodes,TRUE
44209,apristurus brunneus,apristurus brunneus,TRUE
44210,apristurus fedorovi,apristurus fedorovi,TRUE
44211,apristurus gibbosus,apristurus gibbosus,TRUE
44212,apristurus herklotsi,apristurus herklotsi,TRUE
44213,apristurus internatus,apristurus internatus,FALSE
44214,apristurus investigatoris,apristurus investigatoris,TRUE
44215,apristurus kampae,apristurus kampae,TRUE
44216,apristurus laurussonii,apristurus laurussonii,TRUE
44217,apristurus longicephalus,apristurus longicephalus,TRUE
44218,apristurus macrorhynchus,apristurus macrorhynchus,TRUE
44219,apristurus macrostomus,apristurus macrostomus,TRUE
44220,apristurus micropterygeus,apristurus micropterygeus,FALSE
44221,apristurus parvipinnis,apristurus parvipinnis,TRUE
44222,apristurus pinguis,apristurus pinguis,TRUE
44223,apristurus platyrhynchus,apristurus platyrhynchus,TRUE
44224,apristurus profundorum,apristurus profundorum,TRUE
44225,apristurus sinensis,apristurus sinensis,TRUE
44226,apristurus spongiceps,apristurus spongiceps,TRUE
44227,bythaelurus alcockii,bythaelurus alcockii,TRUE
44228,bythaelurus hispidus,bythaelurus hispidus,TRUE
44229,bythaelurus immaculatus,bythaelurus immaculatus,TRUE
44478,awaous macrorhynchus,awaous macrorhynchus,FALSE
44479,eleotris pellegrini,eleotris pellegrini,FALSE
44514,centroscyllium nigrum,centroscyllium nigrum,TRUE
44515,mollisquama parini,mollisquama parini,TRUE
44563,centrophorus isodon,centrophorus isodon,TRUE
44564,etmopterus sheikoi,no match,TRUE
44565,mitsukurina owstoni,mitsukurina owstoni,TRUE
44566,pseudotriakis microdon,pseudotriakis microdon,TRUE
44567,centroscyllium granulatum,centroscyllium granulatum,TRUE
44568,oxynotus caribbaeus,oxynotus caribbaeus,TRUE
44570,scymnodalatias oligodon,scymnodalatias oligodon,TRUE
44571,squatina armata,squatina armata,TRUE
44572,apristurus canutus,apristurus canutus,TRUE
44573,apristurus nasutus,apristurus nasutus,TRUE
44574,apristurus stenseni,apristurus stenseni,TRUE
44575,atlantoraja castelnaui,atlantoraja castelnaui,TRUE
44576,bathyraja longicauda,bathyraja longicauda,FALSE
44577,benthobatis kreffti,benthobatis kreffti,TRUE
44578,galeus mincaronei,galeus mincaronei,TRUE
44579,heterodontus quoyi,heterodontus quoyi,TRUE
44580,mustelus dorsalis,mustelus dorsalis,TRUE
44581,mustelus fasciatus,mustelus fasciatus,TRUE
44582,psammobatis bergi,psammobatis bergi,TRUE
44583,psammobatis extenta,psammobatis extenta,TRUE
44584,pseudobatos planiceps,pseudobatos planiceps,TRUE
44585,schroederichthys chilensis,schroederichthys chilensis,TRUE
44586,schroederichthys saurisqualus,schroederichthys saurisqualus,TRUE
44587,schroederichthys tenuis,schroederichthys tenuis,TRUE
44590,scyliorhinus hesperius,scyliorhinus hesperius,TRUE
44591,sphyrna corona,sphyrna corona,TRUE
44592,hypanus guttatus,hypanus guttatus,TRUE
44595,rhinoptera brasiliensis,rhinoptera brasiliensis,TRUE
44596,sympterygia brevicaudata,sympterygia brevicaudata,TRUE
44597,sympterygia bonapartii,sympterygia bonapartii,TRUE
44598,urotrygon microphthalmum,urotrygon microphthalmum,TRUE
44599,apristurus manis,apristurus manis,TRUE
44600,anacanthobatis marmorata,anacanthobatis marmorata,TRUE
44601,indobatis ori,indobatis ori,TRUE
44602,apristurus saldanha,apristurus saldanha,TRUE
44603,euprotomicroides zantedeschia,euprotomicroides zantedeschia,TRUE
44604,bythaelurus clevai,bythaelurus clevai,TRUE
44606,cephaloscyllium sufflans,cephaloscyllium sufflans,TRUE
44607,dipturus campbelli,dipturus campbelli,TRUE
44608,dipturus lanceorostratus,dipturus lanceorostratus,TRUE
44609,dipturus pullopunctatus,dipturus pullopunctatus,TRUE
44610,dipturus stenorhynchus,dipturus stenorhynchus,TRUE
44611,eridacnis sinuans,eridacnis sinuans,TRUE
44612,halaelurus lineatus,halaelurus lineatus,TRUE
44613,halaelurus natalensis,halaelurus natalensis,TRUE
44614,heterodontus ramalheira,heterodontus ramalheira,TRUE
44615,neoraja stehmanni,neoraja stehmanni,TRUE
44617,pseudoginglymostoma brevicaudatum,pseudoginglymostoma brevicaudatum,TRUE
44618,rajella caudaspinosa,rajella caudaspinosa,TRUE
44619,rajella leoparda,rajella leoparda,TRUE
44620,rajella ravidula,rajella ravidula,TRUE
44621,torpedo fuscomaculata,torpedo fuscomaculata,TRUE
44639,apristurus riveri,apristurus riveri,TRUE
44641,psammobatis rudis,psammobatis rudis,TRUE
44642,sympterygia acuta,sympterygia acuta,TRUE
44643,sympterygia lima,sympterygia lima,TRUE
44644,dipturus leptocaudus,dipturus leptocauda,TRUE
44645,rajella sadowskii,rajella sadowskii,TRUE
44646,urobatis marmoratus,urobatis marmoratus,FALSE
44647,urotrygon chilensis,urotrygon chilensis,TRUE
44649,galeus polli,galeus polli,TRUE
44650,rajella barnardi,rajella barnardi,TRUE
44651,rajella dissimilis,rajella dissimilis,TRUE
44652,amblyraja frerichsi,amblyraja frerichsi,TRUE
44653,aculeola nigra,aculeola nigra,TRUE
44654,gurgesiella furvescens,gurgesiella furvescens,TRUE
44655,rajella nigerrima,rajella nigerrima,TRUE
44656,gurgesiella dorsalifera,gurgesiella dorsalifera,TRUE
44657,apristurus microps,apristurus microps,TRUE
44666,rhizoprionodon lalandii,rhizoprionodon lalandii,TRUE
44668,choerodon cauteroma,choerodon cauteroma,FALSE
44669,choerodon schoenleinii,choerodon schoenleinii,FALSE
44670,choerodon cyanodus,choerodon cyanodus,FALSE
44671,choerodon rubescens,choerodon rubescens,TRUE
44672,dermatolepis striolata,dermatolepis striolata,TRUE
44673,epinephelus fuscoguttatus,epinephelus fuscoguttatus,TRUE
44674,epinephelus coioides,epinephelus coioides,TRUE
44675,hyporthodus quernus,hyporthodus quernus,TRUE
44676,epinephelus irroratus,epinephelus irroratus,TRUE
44677,epinephelus albomarginatus,epinephelus albomarginatus,TRUE
44678,epinephelus andersoni,epinephelus andersoni,TRUE
44679,epinephelides armatus,epinephelides armatus,FALSE
44680,epinephelus cifuentesi,epinephelus cifuentesi,FALSE
44681,epinephelus morio,epinephelus morio,TRUE
44682,mycteroperca tigris,mycteroperca tigris,TRUE
44683,mycteroperca venenosa,mycteroperca venenosa,TRUE
44684,plectropomus leopardus,plectropomus leopardus,TRUE
44685,semicossyphus reticulatus,semicossyphus reticulatus,FALSE
44686,epinephelus cifuentesi,epinephelus cifuentesi,TRUE
44993,discopyge tschudii,discopyge tschudii,TRUE
44994,discopyge tschudii,discopyge tschudii,FALSE
44995,discopyge tschudii,discopyge tschudii,FALSE
44996,squatina africana,squatina africana,TRUE
45925,hypanus marianae,hypanus marianae,TRUE
46863,atherinomorus lineatus,atherinomorus lineatus,FALSE
46864,centroselachus crepidater,centroscymnus crepidater,TRUE
46865,scymnodon plunketi,centroscymnus plunketi,TRUE
60080,trygonoptera galba,trygonoptera galba,TRUE
60081,trygonoptera imitata,trygonoptera imitata,TRUE
60082,trygonoptera mucosa,trygonoptera mucosa,TRUE
60083,trygonoptera ovalis,trygonoptera ovalis,TRUE
60084,trygonoptera personata,trygonoptera personata,TRUE
60085,trygonoptera testacea,trygonoptera testacea,TRUE
60086,spinilophus armatus,spinilophus armatus,FALSE
60087,urolophus aurantiacus,urolophus aurantiacus,TRUE
60088,urolophus bucculentus,urolophus bucculentus,TRUE
60089,urolophus circularis,urolophus circularis,TRUE
60090,urolophus cruciatus,urolophus cruciatus,TRUE
60091,urolophus deforgesi,urolophus deforgesi,TRUE
60092,urolophus expansus,urolophus expansus,TRUE
60093,urolophus flavomosaicus,urolophus flavomosaicus,TRUE
60094,urolophus gigas,urolophus gigas,TRUE
60095,urolophus javanicus,urolophus javanicus,FALSE
60096,urolophus kaianus,urolophus kaianus,FALSE
60097,urolophus lobatus,urolophus lobatus,TRUE
60098,urolophus mitosis,urolophus mitosis,TRUE
60099,urolophus neocaledoniensis,urolophus neocaledoniensis,TRUE
60100,urolophus orarius,urolophus orarius,TRUE
60101,urolophus papilio,urolophus papilio,TRUE
60102,urolophus paucimaculatus,urolophus paucimaculatus,TRUE
60103,urolophus piperatus,urolophus piperatus,TRUE
60104,urolophus sufflavus,urolophus sufflavus,TRUE
60105,urolophus viridis,urolophus viridis,TRUE
60106,urolophus westraliensis,urolophus westraliensis,TRUE
